,ID,id,lat,lon,datetime
5317,EP041973,             DOREEN,14.7,-129.0,1973-07-22 18:00:00
5318,EP041973,             DOREEN,14.8,-130.0,1973-07-23 00:00:00
5319,EP041973,             DOREEN,14.9,-130.9,1973-07-23 06:00:00
5320,EP041973,             DOREEN,15.0,-131.7,1973-07-23 12:00:00
5321,EP041973,             DOREEN,15.1,-132.6,1973-07-23 18:00:00
5322,EP041973,             DOREEN,15.2,-133.6,1973-07-24 00:00:00
5323,EP041973,             DOREEN,15.3,-134.6,1973-07-24 06:00:00
5324,EP041973,             DOREEN,15.4,-135.7,1973-07-24 12:00:00
5325,EP041973,             DOREEN,15.7,-136.9,1973-07-24 18:00:00
5326,EP041973,             DOREEN,16.0,-138.0,1973-07-25 00:00:00
5327,EP041973,             DOREEN,16.1,-138.7,1973-07-25 06:00:00
5328,EP041973,             DOREEN,16.2,-139.5,1973-07-25 12:00:00
5329,EP041973,             DOREEN,16.3,-140.4,1973-07-25 18:00:00
5330,EP041973,             DOREEN,16.3,-141.3,1973-07-26 00:00:00
5331,EP041973,             DOREEN,16.4,-142.5,1973-07-26 06:00:00
5332,EP041973,             DOREEN,16.5,-143.7,1973-07-26 12:00:00
5333,EP041973,             DOREEN,16.5,-144.8,1973-07-26 18:00:00
5334,EP041973,             DOREEN,16.2,-145.7,1973-07-27 00:00:00
5335,EP041973,             DOREEN,15.4,-146.3,1973-07-27 06:00:00
5336,EP041973,             DOREEN,14.5,-146.8,1973-07-27 12:00:00
5337,EP041973,             DOREEN,13.8,-147.3,1973-07-27 18:00:00
5338,EP041973,             DOREEN,13.3,-147.8,1973-07-28 00:00:00
5339,EP041973,             DOREEN,13.0,-148.4,1973-07-28 06:00:00
5340,EP041973,             DOREEN,12.8,-149.0,1973-07-28 12:00:00
5341,EP041973,             DOREEN,12.7,-149.7,1973-07-28 18:00:00
5342,EP041973,             DOREEN,12.7,-150.4,1973-07-29 00:00:00
5343,EP041973,             DOREEN,12.9,-151.2,1973-07-29 06:00:00
5344,EP041973,             DOREEN,13.2,-152.0,1973-07-29 12:00:00
5345,EP041973,             DOREEN,13.4,-152.8,1973-07-29 18:00:00
5346,EP041973,             DOREEN,13.6,-153.6,1973-07-30 00:00:00
5347,EP041973,             DOREEN,13.9,-154.7,1973-07-30 06:00:00
5348,EP041973,             DOREEN,14.2,-155.8,1973-07-30 12:00:00
5349,EP041973,             DOREEN,14.6,-157.0,1973-07-30 18:00:00
5350,EP041973,             DOREEN,15.0,-158.2,1973-07-31 00:00:00
5351,EP041973,             DOREEN,15.5,-159.3,1973-07-31 06:00:00
5352,EP041973,             DOREEN,16.0,-160.5,1973-07-31 12:00:00
5353,EP041973,             DOREEN,16.4,-161.8,1973-07-31 18:00:00
5354,EP041973,             DOREEN,16.9,-163.3,1973-08-01 00:00:00
5355,EP041973,             DOREEN,17.4,-164.9,1973-08-01 06:00:00
5356,EP041973,             DOREEN,18.0,-166.5,1973-08-01 12:00:00
5357,EP041973,             DOREEN,18.6,-167.9,1973-08-01 18:00:00
5358,EP041973,             DOREEN,19.3,-169.1,1973-08-02 00:00:00
5359,EP041973,             DOREEN,20.0,-170.0,1973-08-02 06:00:00
5360,EP041973,             DOREEN,20.6,-171.0,1973-08-02 12:00:00
5361,EP041973,             DOREEN,20.4,-172.2,1973-08-02 18:00:00
5362,EP041973,             DOREEN,19.4,-173.3,1973-08-03 00:00:00
5363,EP051973,              EMILY,13.3,-97.0,1973-07-21 12:00:00
5364,EP051973,              EMILY,14.0,-98.5,1973-07-21 18:00:00
5365,EP051973,              EMILY,14.6,-100.0,1973-07-22 00:00:00
5366,EP051973,              EMILY,15.0,-101.4,1973-07-22 06:00:00
5367,EP051973,              EMILY,15.3,-102.7,1973-07-22 12:00:00
5368,EP051973,              EMILY,15.8,-103.9,1973-07-22 18:00:00
5369,EP051973,              EMILY,16.2,-105.0,1973-07-23 00:00:00
5370,EP051973,              EMILY,16.5,-105.9,1973-07-23 06:00:00
5371,EP051973,              EMILY,16.7,-106.8,1973-07-23 12:00:00
5372,EP051973,              EMILY,17.0,-107.9,1973-07-23 18:00:00
5373,EP051973,              EMILY,17.2,-109.0,1973-07-24 00:00:00
5374,EP051973,              EMILY,17.3,-109.8,1973-07-24 06:00:00
5375,EP051973,              EMILY,17.3,-110.6,1973-07-24 12:00:00
5376,EP051973,              EMILY,17.4,-111.4,1973-07-24 18:00:00
5377,EP051973,              EMILY,17.5,-112.2,1973-07-25 00:00:00
5378,EP051973,              EMILY,17.6,-113.2,1973-07-25 06:00:00
5379,EP051973,              EMILY,17.7,-114.3,1973-07-25 12:00:00
5380,EP051973,              EMILY,17.8,-115.7,1973-07-25 18:00:00
5381,EP051973,              EMILY,17.9,-117.2,1973-07-26 00:00:00
5382,EP051973,              EMILY,18.0,-118.2,1973-07-26 06:00:00
5383,EP051973,              EMILY,18.4,-119.0,1973-07-26 12:00:00
5384,EP051973,              EMILY,19.1,-119.7,1973-07-26 18:00:00
5385,EP051973,              EMILY,20.0,-120.4,1973-07-27 00:00:00
5386,EP051973,              EMILY,21.3,-121.3,1973-07-27 06:00:00
5387,EP051973,              EMILY,22.0,-122.5,1973-07-27 12:00:00
5388,EP051973,              EMILY,22.0,-122.9,1973-07-27 18:00:00
5389,EP051973,              EMILY,22.0,-123.0,1973-07-28 00:00:00
5390,EP051973,              EMILY,22.0,-123.0,1973-07-28 06:00:00
5391,EP051973,              EMILY,22.0,-123.0,1973-07-28 12:00:00
5392,EP061973,           FLORENCE,12.8,-94.0,1973-07-25 00:00:00
5393,EP061973,           FLORENCE,13.0,-94.8,1973-07-25 06:00:00
5394,EP061973,           FLORENCE,13.3,-95.5,1973-07-25 12:00:00
5395,EP061973,           FLORENCE,13.6,-96.0,1973-07-25 18:00:00
5396,EP061973,           FLORENCE,13.9,-96.5,1973-07-26 00:00:00
5397,EP061973,           FLORENCE,14.2,-97.0,1973-07-26 06:00:00
5398,EP061973,           FLORENCE,14.6,-97.6,1973-07-26 12:00:00
5399,EP061973,           FLORENCE,15.2,-98.3,1973-07-26 18:00:00
5400,EP061973,           FLORENCE,15.7,-99.4,1973-07-27 00:00:00
5401,EP061973,           FLORENCE,16.0,-100.8,1973-07-27 06:00:00
5402,EP061973,           FLORENCE,16.0,-102.3,1973-07-27 12:00:00
5403,EP061973,           FLORENCE,16.1,-103.6,1973-07-27 18:00:00
5404,EP061973,           FLORENCE,16.3,-104.7,1973-07-28 00:00:00
5405,EP061973,           FLORENCE,16.5,-105.5,1973-07-28 06:00:00
5406,EP061973,           FLORENCE,16.7,-106.3,1973-07-28 12:00:00
5407,EP061973,           FLORENCE,17.2,-107.0,1973-07-28 18:00:00
5408,EP061973,           FLORENCE,17.7,-107.7,1973-07-29 00:00:00
5409,EP061973,           FLORENCE,18.2,-108.7,1973-07-29 06:00:00
5410,EP061973,           FLORENCE,18.6,-109.8,1973-07-29 12:00:00
5411,EP061973,           FLORENCE,18.8,-110.7,1973-07-29 18:00:00
5412,EP061973,           FLORENCE,19.0,-111.6,1973-07-30 00:00:00
5413,EP061973,           FLORENCE,19.4,-112.6,1973-07-30 06:00:00
5414,EP061973,           FLORENCE,19.8,-113.6,1973-07-30 12:00:00
5415,EP071973,             GLENDA,11.7,-100.8,1973-07-30 12:00:00
5416,EP071973,             GLENDA,12.0,-101.6,1973-07-30 18:00:00
5417,EP071973,             GLENDA,12.4,-102.4,1973-07-31 00:00:00
5418,EP071973,             GLENDA,12.8,-103.2,1973-07-31 06:00:00
5419,EP071973,             GLENDA,13.3,-104.1,1973-07-31 12:00:00
5420,EP071973,             GLENDA,13.8,-105.1,1973-07-31 18:00:00
5421,EP071973,             GLENDA,14.2,-106.2,1973-08-01 00:00:00
5422,EP071973,             GLENDA,14.9,-107.4,1973-08-01 06:00:00
5423,EP071973,             GLENDA,15.5,-108.7,1973-08-01 12:00:00
5424,EP071973,             GLENDA,15.6,-110.0,1973-08-01 18:00:00
5425,EP071973,             GLENDA,15.5,-111.3,1973-08-02 00:00:00
5426,EP071973,             GLENDA,15.3,-112.6,1973-08-02 06:00:00
5427,EP071973,             GLENDA,15.2,-113.9,1973-08-02 12:00:00
5428,EP071973,             GLENDA,15.1,-115.2,1973-08-02 18:00:00
5429,EP071973,             GLENDA,15.3,-116.5,1973-08-03 00:00:00
5430,EP071973,             GLENDA,15.6,-117.6,1973-08-03 06:00:00
5431,EP071973,             GLENDA,16.0,-118.5,1973-08-03 12:00:00
5432,EP071973,             GLENDA,16.3,-119.4,1973-08-03 18:00:00
5433,EP071973,             GLENDA,16.7,-120.3,1973-08-04 00:00:00
5434,EP071973,             GLENDA,17.1,-121.2,1973-08-04 06:00:00
5435,EP071973,             GLENDA,17.5,-122.0,1973-08-04 12:00:00
5436,EP071973,             GLENDA,18.0,-123.0,1973-08-04 18:00:00
5437,EP071973,             GLENDA,18.5,-124.0,1973-08-05 00:00:00
5438,EP071973,             GLENDA,19.3,-124.6,1973-08-05 06:00:00
5439,EP071973,             GLENDA,20.5,-124.7,1973-08-05 12:00:00
5440,EP081973,            HEATHER,13.5,-94.0,1973-08-31 00:00:00
5441,EP081973,            HEATHER,13.7,-94.6,1973-08-31 06:00:00
5442,EP081973,            HEATHER,14.0,-94.9,1973-08-31 12:00:00
5443,EP081973,            HEATHER,14.5,-95.0,1973-08-31 18:00:00
5444,EP081973,            HEATHER,15.0,-95.0,1973-09-01 00:00:00
5445,EP081973,            HEATHER,15.5,-95.0,1973-09-01 06:00:00
5446,EP081973,            HEATHER,16.0,-95.0,1973-09-01 12:00:00
5447,EP091973,               IRAH,13.2,-102.1,1973-09-22 00:00:00
5448,EP091973,               IRAH,13.6,-102.6,1973-09-22 06:00:00
5449,EP091973,               IRAH,14.0,-103.1,1973-09-22 12:00:00
5450,EP091973,               IRAH,14.5,-104.1,1973-09-22 18:00:00
5451,EP091973,               IRAH,15.0,-105.0,1973-09-23 00:00:00
5452,EP091973,               IRAH,15.8,-106.0,1973-09-23 06:00:00
5453,EP091973,               IRAH,16.8,-107.0,1973-09-23 12:00:00
5454,EP091973,               IRAH,17.5,-108.0,1973-09-23 18:00:00
5455,EP091973,               IRAH,18.2,-108.9,1973-09-24 00:00:00
5456,EP091973,               IRAH,18.7,-109.3,1973-09-24 06:00:00
5457,EP091973,               IRAH,19.3,-109.8,1973-09-24 12:00:00
5458,EP091973,               IRAH,19.9,-110.3,1973-09-24 18:00:00
5459,EP091973,               IRAH,20.6,-110.8,1973-09-25 00:00:00
5460,EP091973,               IRAH,21.3,-111.0,1973-09-25 06:00:00
5461,EP091973,               IRAH,22.0,-111.1,1973-09-25 12:00:00
5462,EP091973,               IRAH,23.0,-111.0,1973-09-25 18:00:00
5463,EP091973,               IRAH,24.0,-110.8,1973-09-26 00:00:00
5464,EP091973,               IRAH,25.0,-110.0,1973-09-26 06:00:00
5465,EP091973,               IRAH,25.9,-109.0,1973-09-26 12:00:00
5466,EP091973,               IRAH,26.5,-108.1,1973-09-26 18:00:00
5467,EP091973,               IRAH,26.9,-107.0,1973-09-27 00:00:00
5468,EP101973,           JENNIFER,13.2,-113.6,1973-09-23 00:00:00
5469,EP101973,           JENNIFER,13.2,-113.5,1973-09-23 06:00:00
5470,EP101973,           JENNIFER,13.3,-113.4,1973-09-23 12:00:00
5471,EP101973,           JENNIFER,13.4,-113.2,1973-09-23 18:00:00
5472,EP101973,           JENNIFER,13.5,-113.1,1973-09-24 00:00:00
5473,EP101973,           JENNIFER,13.7,-112.8,1973-09-24 06:00:00
5474,EP101973,           JENNIFER,14.0,-112.5,1973-09-24 12:00:00
5475,EP101973,           JENNIFER,14.4,-111.8,1973-09-24 18:00:00
5476,EP101973,           JENNIFER,14.8,-111.0,1973-09-25 00:00:00
5477,EP101973,           JENNIFER,15.4,-110.0,1973-09-25 06:00:00
5478,EP101973,           JENNIFER,16.0,-109.1,1973-09-25 12:00:00
5479,EP101973,           JENNIFER,16.6,-108.3,1973-09-25 18:00:00
5480,EP101973,           JENNIFER,17.2,-107.8,1973-09-26 00:00:00
5481,EP101973,           JENNIFER,18.6,-107.5,1973-09-26 06:00:00
5482,EP101973,           JENNIFER,20.0,-107.3,1973-09-26 12:00:00
5483,EP101973,           JENNIFER,21.6,-106.9,1973-09-26 18:00:00
5484,EP101973,           JENNIFER,23.1,-106.5,1973-09-27 00:00:00
5485,EP101973,           JENNIFER,24.6,-105.9,1973-09-27 06:00:00
5486,EP101973,           JENNIFER,26.0,-105.0,1973-09-27 12:00:00
5487,EP111973,          KATHERINE,11.5,-109.8,1973-09-29 12:00:00
5488,EP111973,          KATHERINE,11.9,-110.7,1973-09-29 18:00:00
5489,EP111973,          KATHERINE,12.3,-111.6,1973-09-30 00:00:00
5490,EP111973,          KATHERINE,12.7,-112.4,1973-09-30 06:00:00
5491,EP111973,          KATHERINE,13.2,-113.2,1973-09-30 12:00:00
5492,EP111973,          KATHERINE,13.6,-114.1,1973-09-30 18:00:00
5493,EP111973,          KATHERINE,14.1,-115.0,1973-10-01 00:00:00
5494,EP111973,          KATHERINE,14.6,-115.7,1973-10-01 06:00:00
5495,EP111973,          KATHERINE,15.2,-116.5,1973-10-01 12:00:00
5496,EP111973,          KATHERINE,15.6,-117.2,1973-10-01 18:00:00
5497,EP111973,          KATHERINE,16.0,-118.0,1973-10-02 00:00:00
5498,EP111973,          KATHERINE,16.3,-118.7,1973-10-02 06:00:00
5499,EP111973,          KATHERINE,16.6,-119.5,1973-10-02 12:00:00
5500,EP111973,          KATHERINE,16.9,-120.2,1973-10-02 18:00:00
5501,EP111973,          KATHERINE,17.2,-121.0,1973-10-03 00:00:00
5502,EP111973,          KATHERINE,17.5,-121.6,1973-10-03 06:00:00
5503,EP111973,          KATHERINE,17.7,-122.3,1973-10-03 12:00:00
5504,EP111973,          KATHERINE,17.8,-123.9,1973-10-03 18:00:00
5505,EP111973,          KATHERINE,17.3,-125.6,1973-10-04 00:00:00
5506,EP111973,          KATHERINE,16.8,-126.9,1973-10-04 06:00:00
5507,EP111973,          KATHERINE,16.2,-128.3,1973-10-04 12:00:00
5508,EP111973,          KATHERINE,15.7,-129.6,1973-10-04 18:00:00
5509,EP111973,          KATHERINE,15.3,-131.0,1973-10-05 00:00:00
5510,EP111973,          KATHERINE,15.2,-132.8,1973-10-05 06:00:00
5511,EP111973,          KATHERINE,15.1,-134.7,1973-10-05 12:00:00
5512,EP111973,          KATHERINE,14.8,-135.3,1973-10-05 18:00:00
5513,EP111973,          KATHERINE,14.6,-136.0,1973-10-06 00:00:00
5514,EP111973,          KATHERINE,14.3,-137.3,1973-10-06 06:00:00
5515,EP111973,          KATHERINE,14.0,-138.7,1973-10-06 12:00:00
5516,EP111973,          KATHERINE,13.7,-140.1,1973-10-06 18:00:00
5517,EP111973,          KATHERINE,13.4,-141.6,1973-10-07 00:00:00
5518,EP111973,          KATHERINE,13.3,-142.4,1973-10-07 06:00:00
5519,EP111973,          KATHERINE,13.2,-143.3,1973-10-07 12:00:00
5520,EP111973,          KATHERINE,13.2,-144.6,1973-10-07 18:00:00
5521,EP111973,          KATHERINE,13.1,-145.0,1973-10-08 00:00:00
5522,EP111973,          KATHERINE,13.0,-146.3,1973-10-08 06:00:00
5523,EP111973,          KATHERINE,13.2,-147.2,1973-10-08 12:00:00
5524,EP111973,          KATHERINE,13.3,-148.3,1973-10-08 18:00:00
5525,EP111973,          KATHERINE,13.5,-149.2,1973-10-09 00:00:00
5526,EP121973,            LILLIAN,11.2,-102.8,1973-10-05 00:00:00
5527,EP121973,            LILLIAN,11.7,-103.7,1973-10-05 06:00:00
5528,EP121973,            LILLIAN,12.2,-104.7,1973-10-05 12:00:00
5529,EP121973,            LILLIAN,12.7,-105.8,1973-10-05 18:00:00
5530,EP121973,            LILLIAN,13.3,-107.0,1973-10-06 00:00:00
5531,EP121973,            LILLIAN,13.9,-107.9,1973-10-06 06:00:00
5532,EP121973,            LILLIAN,14.6,-108.8,1973-10-06 12:00:00
5533,EP121973,            LILLIAN,15.2,-110.0,1973-10-06 18:00:00
5534,EP121973,            LILLIAN,15.7,-111.2,1973-10-07 00:00:00
5535,EP121973,            LILLIAN,16.0,-112.0,1973-10-07 06:00:00
5536,EP121973,            LILLIAN,16.3,-112.8,1973-10-07 12:00:00
5537,EP121973,            LILLIAN,16.5,-113.7,1973-10-07 18:00:00
5538,EP121973,            LILLIAN,16.7,-114.6,1973-10-08 00:00:00
5539,EP121973,            LILLIAN,17.0,-115.6,1973-10-08 06:00:00
5540,EP121973,            LILLIAN,17.1,-116.6,1973-10-08 12:00:00
5541,EP121973,            LILLIAN,17.1,-117.8,1973-10-08 18:00:00
5542,EP121973,            LILLIAN,17.0,-119.0,1973-10-09 00:00:00
5543,EP121973,            LILLIAN,17.0,-119.0,1973-10-09 06:00:00
5544,EP121973,            LILLIAN,17.0,-119.0,1973-10-09 12:00:00
5545,EP011974,             ALETTA,14.2,-101.0,1974-05-28 00:00:00
5546,EP011974,             ALETTA,14.7,-102.1,1974-05-28 06:00:00
5547,EP011974,             ALETTA,15.3,-103.0,1974-05-28 12:00:00
5548,EP011974,             ALETTA,15.9,-103.8,1974-05-28 18:00:00
5549,EP011974,             ALETTA,16.8,-104.4,1974-05-29 00:00:00
5550,EP011974,             ALETTA,18.0,-104.4,1974-05-29 06:00:00
5551,EP011974,             ALETTA,19.1,-104.0,1974-05-29 12:00:00
5552,EP011974,             ALETTA,19.7,-103.6,1974-05-29 18:00:00
5553,EP011974,             ALETTA,20.0,-103.1,1974-05-30 00:00:00
5554,EP021974,             BLANCA,11.7,-107.3,1974-06-05 00:00:00
5555,EP021974,             BLANCA,11.9,-107.9,1974-06-05 06:00:00
5556,EP021974,             BLANCA,12.1,-108.6,1974-06-05 12:00:00
5557,EP021974,             BLANCA,12.1,-109.4,1974-06-05 18:00:00
5558,EP021974,             BLANCA,12.2,-110.2,1974-06-06 00:00:00
5559,EP021974,             BLANCA,12.4,-111.1,1974-06-06 06:00:00
5560,EP021974,             BLANCA,12.6,-111.9,1974-06-06 12:00:00
5561,EP021974,             BLANCA,12.9,-112.8,1974-06-06 18:00:00
5562,EP021974,             BLANCA,13.2,-113.6,1974-06-07 00:00:00
5563,EP021974,             BLANCA,13.5,-114.4,1974-06-07 06:00:00
5564,EP021974,             BLANCA,13.8,-115.0,1974-06-07 12:00:00
5565,EP021974,             BLANCA,14.2,-115.4,1974-06-07 18:00:00
5566,EP021974,             BLANCA,14.6,-115.8,1974-06-08 00:00:00
5567,EP021974,             BLANCA,15.3,-116.4,1974-06-08 06:00:00
5568,EP021974,             BLANCA,16.3,-117.0,1974-06-08 12:00:00
5569,EP031974,             CONNIE,9.6,-102.5,1974-06-07 00:00:00
5570,EP031974,             CONNIE,10.1,-103.1,1974-06-07 06:00:00
5571,EP031974,             CONNIE,10.6,-103.7,1974-06-07 12:00:00
5572,EP031974,             CONNIE,11.1,-104.2,1974-06-07 18:00:00
5573,EP031974,             CONNIE,11.5,-104.5,1974-06-08 00:00:00
5574,EP031974,             CONNIE,11.5,-104.7,1974-06-08 06:00:00
5575,EP031974,             CONNIE,11.6,-104.8,1974-06-08 12:00:00
5576,EP031974,             CONNIE,11.9,-104.9,1974-06-08 18:00:00
5577,EP031974,             CONNIE,12.2,-105.1,1974-06-09 00:00:00
5578,EP031974,             CONNIE,12.4,-105.3,1974-06-09 06:00:00
5579,EP031974,             CONNIE,12.6,-105.5,1974-06-09 12:00:00
5580,EP031974,             CONNIE,12.7,-105.7,1974-06-09 18:00:00
5581,EP031974,             CONNIE,12.8,-106.0,1974-06-10 00:00:00
5582,EP031974,             CONNIE,12.9,-106.3,1974-06-10 06:00:00
5583,EP031974,             CONNIE,13.1,-106.7,1974-06-10 12:00:00
5584,EP031974,             CONNIE,13.3,-107.0,1974-06-10 18:00:00
5585,EP031974,             CONNIE,13.4,-107.4,1974-06-11 00:00:00
5586,EP031974,             CONNIE,13.5,-107.8,1974-06-11 06:00:00
5587,EP031974,             CONNIE,13.6,-108.2,1974-06-11 12:00:00
5588,EP031974,             CONNIE,13.7,-108.4,1974-06-11 18:00:00
5589,EP031974,             CONNIE,13.7,-108.6,1974-06-12 00:00:00
5590,EP031974,             CONNIE,13.7,-109.0,1974-06-12 06:00:00
5591,EP031974,             CONNIE,13.7,-109.5,1974-06-12 12:00:00
5592,EP031974,             CONNIE,13.7,-109.9,1974-06-12 18:00:00
5593,EP031974,             CONNIE,13.8,-110.4,1974-06-13 00:00:00
5594,EP031974,             CONNIE,14.0,-111.0,1974-06-13 06:00:00
5595,EP031974,             CONNIE,14.2,-111.5,1974-06-13 12:00:00
5596,EP031974,             CONNIE,14.4,-111.9,1974-06-13 18:00:00
5597,EP031974,             CONNIE,14.7,-112.3,1974-06-14 00:00:00
5598,EP031974,             CONNIE,15.0,-112.6,1974-06-14 06:00:00
5599,EP031974,             CONNIE,15.4,-112.8,1974-06-14 12:00:00
5600,EP031974,             CONNIE,15.7,-113.0,1974-06-14 18:00:00
5601,EP031974,             CONNIE,16.0,-113.2,1974-06-15 00:00:00
5602,EP031974,             CONNIE,16.5,-113.2,1974-06-15 06:00:00
5603,EP031974,             CONNIE,17.0,-113.1,1974-06-15 12:00:00
5604,EP031974,             CONNIE,17.4,-112.9,1974-06-15 18:00:00
5605,EP031974,             CONNIE,17.6,-112.6,1974-06-16 00:00:00
5606,EP031974,             CONNIE,17.6,-111.9,1974-06-16 06:00:00
5607,EP031974,             CONNIE,17.2,-111.3,1974-06-16 12:00:00
5608,EP031974,             CONNIE,16.8,-111.1,1974-06-16 18:00:00
5609,EP031974,             CONNIE,16.5,-111.0,1974-06-17 00:00:00
5610,EP031974,             CONNIE,16.9,-111.0,1974-06-17 06:00:00
5611,EP031974,             CONNIE,17.3,-111.0,1974-06-17 12:00:00
5612,EP031974,             CONNIE,17.5,-110.8,1974-06-17 18:00:00
5613,EP031974,             CONNIE,17.5,-110.5,1974-06-18 00:00:00
5614,EP031974,             CONNIE,17.3,-109.8,1974-06-18 06:00:00
5615,EP031974,             CONNIE,17.0,-109.0,1974-06-18 12:00:00
5616,EP031974,             CONNIE,16.7,-108.5,1974-06-18 18:00:00
5617,EP031974,             CONNIE,16.5,-108.0,1974-06-19 00:00:00
5618,EP031974,             CONNIE,16.6,-107.7,1974-06-19 06:00:00
5619,EP031974,             CONNIE,16.9,-107.6,1974-06-19 12:00:00
5620,EP031974,             CONNIE,17.2,-107.6,1974-06-19 18:00:00
5621,EP031974,             CONNIE,17.6,-107.7,1974-06-20 00:00:00
5622,EP031974,             CONNIE,18.1,-108.0,1974-06-20 06:00:00
5623,EP031974,             CONNIE,18.5,-108.4,1974-06-20 12:00:00
5624,EP031974,             CONNIE,18.9,-109.3,1974-06-20 18:00:00
5625,EP031974,             CONNIE,19.3,-110.2,1974-06-21 00:00:00
5626,EP031974,             CONNIE,19.7,-110.6,1974-06-21 06:00:00
5627,EP031974,             CONNIE,20.2,-110.9,1974-06-21 12:00:00
5628,EP031974,             CONNIE,20.7,-111.1,1974-06-21 18:00:00
5629,EP031974,             CONNIE,21.2,-111.2,1974-06-22 00:00:00
5630,EP041974,            DOLORES,13.0,-97.0,1974-06-14 12:00:00
5631,EP041974,            DOLORES,13.1,-98.3,1974-06-14 18:00:00
5632,EP041974,            DOLORES,13.3,-99.2,1974-06-15 00:00:00
5633,EP041974,            DOLORES,13.4,-99.8,1974-06-15 06:00:00
5634,EP041974,            DOLORES,13.6,-100.0,1974-06-15 12:00:00
5635,EP041974,            DOLORES,14.4,-99.7,1974-06-15 18:00:00
5636,EP041974,            DOLORES,15.4,-99.5,1974-06-16 00:00:00
5637,EP041974,            DOLORES,15.7,-99.3,1974-06-16 06:00:00
5638,EP041974,            DOLORES,16.0,-99.2,1974-06-16 12:00:00
5639,EP041974,            DOLORES,16.7,-99.0,1974-06-16 18:00:00
5640,EP041974,            DOLORES,17.7,-98.9,1974-06-17 00:00:00
5641,EP051974,             EILEEN,15.1,-111.0,1974-07-02 00:00:00
5642,EP051974,             EILEEN,16.2,-110.9,1974-07-02 06:00:00
5643,EP051974,             EILEEN,17.0,-110.9,1974-07-02 12:00:00
5644,EP051974,             EILEEN,17.4,-110.9,1974-07-02 18:00:00
5645,EP051974,             EILEEN,17.8,-111.0,1974-07-03 00:00:00
5646,EP051974,             EILEEN,18.4,-111.2,1974-07-03 06:00:00
5647,EP051974,             EILEEN,18.9,-111.6,1974-07-03 12:00:00
5648,EP051974,             EILEEN,19.4,-112.0,1974-07-03 18:00:00
5649,EP051974,             EILEEN,19.7,-112.6,1974-07-04 00:00:00
5650,EP051974,             EILEEN,19.9,-113.3,1974-07-04 06:00:00
5651,EP051974,             EILEEN,20.0,-114.1,1974-07-04 12:00:00
5652,EP061974,          FRANCESCA,11.5,-99.0,1974-07-14 00:00:00
5653,EP061974,          FRANCESCA,11.7,-99.6,1974-07-14 06:00:00
5654,EP061974,          FRANCESCA,12.0,-100.5,1974-07-14 12:00:00
5655,EP061974,          FRANCESCA,12.3,-101.2,1974-07-14 18:00:00
5656,EP061974,          FRANCESCA,12.5,-102.0,1974-07-15 00:00:00
5657,EP061974,          FRANCESCA,13.0,-103.0,1974-07-15 06:00:00
5658,EP061974,          FRANCESCA,13.7,-104.0,1974-07-15 12:00:00
5659,EP061974,          FRANCESCA,14.3,-105.0,1974-07-15 18:00:00
5660,EP061974,          FRANCESCA,15.0,-105.9,1974-07-16 00:00:00
5661,EP061974,          FRANCESCA,15.7,-106.8,1974-07-16 06:00:00
5662,EP061974,          FRANCESCA,16.4,-107.5,1974-07-16 12:00:00
5663,EP061974,          FRANCESCA,17.1,-108.1,1974-07-16 18:00:00
5664,EP061974,          FRANCESCA,17.9,-108.6,1974-07-17 00:00:00
5665,EP061974,          FRANCESCA,18.5,-109.1,1974-07-17 06:00:00
5666,EP061974,          FRANCESCA,19.1,-109.7,1974-07-17 12:00:00
5667,EP061974,          FRANCESCA,20.0,-110.5,1974-07-17 18:00:00
5668,EP061974,          FRANCESCA,21.0,-111.3,1974-07-18 00:00:00
5669,EP061974,          FRANCESCA,21.8,-112.1,1974-07-18 06:00:00
5670,EP061974,          FRANCESCA,22.5,-112.9,1974-07-18 12:00:00
5671,EP061974,          FRANCESCA,22.9,-114.3,1974-07-18 18:00:00
5672,EP061974,          FRANCESCA,22.9,-115.8,1974-07-19 00:00:00
5673,EP061974,          FRANCESCA,22.8,-117.4,1974-07-19 06:00:00
5674,EP061974,          FRANCESCA,22.5,-119.0,1974-07-19 12:00:00
5675,EP071974,           GRETCHEN,14.3,-115.7,1974-07-17 00:00:00
5676,EP071974,           GRETCHEN,14.9,-114.8,1974-07-17 06:00:00
5677,EP071974,           GRETCHEN,15.6,-114.0,1974-07-17 12:00:00
5678,EP071974,           GRETCHEN,16.3,-113.3,1974-07-17 18:00:00
5679,EP071974,           GRETCHEN,17.0,-112.7,1974-07-18 00:00:00
5680,EP071974,           GRETCHEN,17.8,-112.0,1974-07-18 06:00:00
5681,EP071974,           GRETCHEN,18.6,-111.4,1974-07-18 12:00:00
5682,EP071974,           GRETCHEN,20.7,-111.2,1974-07-18 18:00:00
5683,EP071974,           GRETCHEN,22.3,-112.6,1974-07-19 00:00:00
5684,EP071974,           GRETCHEN,22.8,-114.6,1974-07-19 06:00:00
5685,EP071974,           GRETCHEN,23.0,-116.7,1974-07-19 12:00:00
5686,EP071974,           GRETCHEN,23.0,-118.0,1974-07-19 18:00:00
5687,EP071974,           GRETCHEN,23.0,-119.0,1974-07-20 00:00:00
5688,EP071974,           GRETCHEN,23.9,-119.5,1974-07-20 06:00:00
5689,EP071974,           GRETCHEN,25.0,-120.0,1974-07-20 12:00:00
5690,EP071974,           GRETCHEN,25.2,-121.0,1974-07-20 18:00:00
