ID,id,lat,lon,datetime
EP151992,           MADELINE,15.8,-135.5,1992-08-30 00:00:00
EP151992,           MADELINE,15.9,-136.4,1992-08-30 06:00:00
EP151992,           MADELINE,15.9,-137.7,1992-08-30 12:00:00
EP151992,           MADELINE,15.9,-138.8,1992-08-30 18:00:00
EP151992,           MADELINE,16.0,-140.1,1992-08-31 00:00:00
EP161992,             NEWTON,11.1,-107.3,1992-08-27 12:00:00
EP161992,             NEWTON,11.1,-108.5,1992-08-27 18:00:00
EP161992,             NEWTON,11.3,-109.9,1992-08-28 00:00:00
EP161992,             NEWTON,11.7,-111.4,1992-08-28 06:00:00
EP161992,             NEWTON,12.1,-112.9,1992-08-28 12:00:00
EP161992,             NEWTON,12.3,-114.4,1992-08-28 18:00:00
EP161992,             NEWTON,12.3,-116.0,1992-08-29 00:00:00
EP161992,             NEWTON,12.4,-117.4,1992-08-29 06:00:00
EP161992,             NEWTON,12.8,-118.6,1992-08-29 12:00:00
EP161992,             NEWTON,13.0,-119.8,1992-08-29 18:00:00
EP161992,             NEWTON,13.2,-121.1,1992-08-30 00:00:00
EP161992,             NEWTON,13.4,-122.4,1992-08-30 06:00:00
EP161992,             NEWTON,13.7,-123.9,1992-08-30 12:00:00
EP161992,             NEWTON,14.1,-125.5,1992-08-30 18:00:00
EP161992,             NEWTON,14.5,-127.2,1992-08-31 00:00:00
EP161992,             NEWTON,14.9,-129.0,1992-08-31 06:00:00
EP161992,             NEWTON,14.9,-130.9,1992-08-31 12:00:00
EP161992,             NEWTON,14.9,-132.5,1992-08-31 18:00:00
EP171992,             ORLENE,9.9,-102.5,1992-09-02 18:00:00
EP171992,             ORLENE,10.1,-103.8,1992-09-03 00:00:00
EP171992,             ORLENE,10.4,-105.1,1992-09-03 06:00:00
EP171992,             ORLENE,10.7,-106.4,1992-09-03 12:00:00
EP171992,             ORLENE,11.0,-107.9,1992-09-03 18:00:00
EP171992,             ORLENE,11.2,-109.5,1992-09-04 00:00:00
EP171992,             ORLENE,11.4,-111.1,1992-09-04 06:00:00
EP171992,             ORLENE,11.6,-112.7,1992-09-04 12:00:00
EP171992,             ORLENE,11.9,-114.2,1992-09-04 18:00:00
EP171992,             ORLENE,12.1,-115.8,1992-09-05 00:00:00
EP171992,             ORLENE,12.5,-117.3,1992-09-05 06:00:00
EP171992,             ORLENE,12.9,-118.8,1992-09-05 12:00:00
EP171992,             ORLENE,13.4,-120.3,1992-09-05 18:00:00
EP171992,             ORLENE,14.0,-121.7,1992-09-06 00:00:00
EP171992,             ORLENE,14.4,-123.1,1992-09-06 06:00:00
EP171992,             ORLENE,14.9,-124.5,1992-09-06 12:00:00
EP171992,             ORLENE,15.4,-125.7,1992-09-06 18:00:00
EP171992,             ORLENE,15.9,-126.9,1992-09-07 00:00:00
EP171992,             ORLENE,16.4,-128.0,1992-09-07 06:00:00
EP171992,             ORLENE,16.9,-129.1,1992-09-07 12:00:00
EP171992,             ORLENE,17.4,-130.1,1992-09-07 18:00:00
EP171992,             ORLENE,17.8,-131.1,1992-09-08 00:00:00
EP171992,             ORLENE,18.2,-132.2,1992-09-08 06:00:00
EP171992,             ORLENE,18.5,-133.1,1992-09-08 12:00:00
EP171992,             ORLENE,18.8,-133.9,1992-09-08 18:00:00
EP171992,             ORLENE,19.1,-134.4,1992-09-09 00:00:00
EP171992,             ORLENE,19.4,-134.7,1992-09-09 06:00:00
EP171992,             ORLENE,19.7,-134.9,1992-09-09 12:00:00
EP171992,             ORLENE,20.2,-135.1,1992-09-09 18:00:00
EP171992,             ORLENE,20.6,-135.3,1992-09-10 00:00:00
EP171992,             ORLENE,21.0,-135.5,1992-09-10 06:00:00
EP171992,             ORLENE,21.4,-135.8,1992-09-10 12:00:00
EP171992,             ORLENE,21.8,-136.1,1992-09-10 18:00:00
EP171992,             ORLENE,22.2,-136.4,1992-09-11 00:00:00
EP171992,             ORLENE,22.5,-136.7,1992-09-11 06:00:00
EP171992,             ORLENE,22.7,-137.2,1992-09-11 12:00:00
EP171992,             ORLENE,22.8,-137.9,1992-09-11 18:00:00
EP171992,             ORLENE,22.7,-138.8,1992-09-12 00:00:00
EP171992,             ORLENE,22.6,-140.0,1992-09-12 06:00:00
EP171992,             ORLENE,22.8,-141.5,1992-09-12 12:00:00
EP171992,             ORLENE,22.7,-142.9,1992-09-12 18:00:00
EP171992,             ORLENE,22.5,-144.7,1992-09-13 00:00:00
EP171992,             ORLENE,22.1,-146.6,1992-09-13 06:00:00
EP171992,             ORLENE,21.4,-148.5,1992-09-13 12:00:00
EP171992,             ORLENE,20.8,-149.9,1992-09-13 18:00:00
EP171992,             ORLENE,20.2,-151.0,1992-09-14 00:00:00
EP171992,             ORLENE,19.7,-152.4,1992-09-14 06:00:00
EP171992,             ORLENE,19.3,-154.1,1992-09-14 12:00:00
EP171992,             ORLENE,19.2,-155.2,1992-09-14 18:00:00
EP181992,              INIKI,11.9,-133.0,1992-09-05 18:00:00
EP181992,              INIKI,11.9,-135.9,1992-09-06 00:00:00
EP181992,              INIKI,12.0,-137.2,1992-09-06 06:00:00
EP181992,              INIKI,12.1,-138.5,1992-09-06 12:00:00
EP181992,              INIKI,12.2,-139.8,1992-09-06 18:00:00
EP181992,              INIKI,12.3,-141.1,1992-09-07 00:00:00
EP181992,              INIKI,12.3,-141.7,1992-09-07 06:00:00
EP181992,              INIKI,12.2,-142.4,1992-09-07 12:00:00
EP181992,              INIKI,12.1,-143.0,1992-09-07 18:00:00
EP181992,              INIKI,12.0,-144.5,1992-09-08 00:00:00
EP181992,              INIKI,12.0,-146.0,1992-09-08 06:00:00
EP181992,              INIKI,12.1,-147.5,1992-09-08 12:00:00
EP181992,              INIKI,12.3,-149.0,1992-09-08 18:00:00
EP181992,              INIKI,12.4,-150.2,1992-09-09 00:00:00
EP181992,              INIKI,12.7,-151.6,1992-09-09 06:00:00
EP181992,              INIKI,13.0,-152.9,1992-09-09 12:00:00
EP181992,              INIKI,13.4,-154.3,1992-09-09 18:00:00
EP181992,              INIKI,13.8,-155.5,1992-09-10 00:00:00
EP181992,              INIKI,14.3,-156.9,1992-09-10 06:00:00
EP181992,              INIKI,14.7,-157.8,1992-09-10 12:00:00
EP181992,              INIKI,15.2,-158.6,1992-09-10 18:00:00
EP181992,              INIKI,15.9,-159.3,1992-09-11 00:00:00
EP181992,              INIKI,16.8,-159.8,1992-09-11 06:00:00
EP181992,              INIKI,18.2,-160.2,1992-09-11 12:00:00
EP181992,              INIKI,19.5,-160.0,1992-09-11 18:00:00
EP181992,              INIKI,21.5,-159.8,1992-09-12 00:00:00
EP181992,              INIKI,23.7,-159.4,1992-09-12 06:00:00
EP181992,              INIKI,25.7,-159.0,1992-09-12 12:00:00
EP181992,              INIKI,28.1,-158.9,1992-09-12 18:00:00
EP181992,              INIKI,30.4,-158.8,1992-09-13 00:00:00
EP181992,              INIKI,33.0,-158.7,1992-09-13 06:00:00
EP181992,              INIKI,35.0,-158.5,1992-09-13 12:00:00
EP181992,              INIKI,36.7,-158.1,1992-09-13 18:00:00
EP191992,              PAINE,18.7,-112.8,1992-09-11 00:00:00
EP191992,              PAINE,18.5,-113.9,1992-09-11 06:00:00
EP191992,              PAINE,18.3,-115.0,1992-09-11 12:00:00
EP191992,              PAINE,18.2,-116.4,1992-09-11 18:00:00
EP191992,              PAINE,18.1,-118.1,1992-09-12 00:00:00
EP191992,              PAINE,17.9,-119.5,1992-09-12 06:00:00
EP191992,              PAINE,17.6,-120.5,1992-09-12 12:00:00
EP191992,              PAINE,17.2,-121.0,1992-09-12 18:00:00
EP191992,              PAINE,17.0,-121.4,1992-09-13 00:00:00
EP191992,              PAINE,17.1,-122.0,1992-09-13 06:00:00
EP191992,              PAINE,17.4,-122.4,1992-09-13 12:00:00
EP191992,              PAINE,17.8,-122.8,1992-09-13 18:00:00
EP191992,              PAINE,18.1,-123.1,1992-09-14 00:00:00
EP191992,              PAINE,18.3,-123.2,1992-09-14 06:00:00
EP191992,              PAINE,18.4,-123.1,1992-09-14 12:00:00
EP191992,              PAINE,18.4,-122.9,1992-09-14 18:00:00
EP191992,              PAINE,18.4,-122.6,1992-09-15 00:00:00
EP191992,              PAINE,18.3,-122.5,1992-09-15 06:00:00
EP191992,              PAINE,18.1,-122.4,1992-09-15 12:00:00
EP191992,              PAINE,17.7,-122.2,1992-09-15 18:00:00
EP191992,              PAINE,17.3,-122.0,1992-09-16 00:00:00
EP191992,              PAINE,16.9,-121.8,1992-09-16 06:00:00
EP191992,              PAINE,16.7,-122.0,1992-09-16 12:00:00
EP201992,             ROSLYN,16.8,-111.0,1992-09-13 12:00:00
EP201992,             ROSLYN,17.2,-111.2,1992-09-13 18:00:00
EP201992,             ROSLYN,17.5,-111.4,1992-09-14 00:00:00
EP201992,             ROSLYN,17.7,-111.9,1992-09-14 06:00:00
EP201992,             ROSLYN,17.9,-112.3,1992-09-14 12:00:00
EP201992,             ROSLYN,18.0,-112.6,1992-09-14 18:00:00
EP201992,             ROSLYN,18.1,-112.8,1992-09-15 00:00:00
EP201992,             ROSLYN,18.2,-113.0,1992-09-15 06:00:00
EP201992,             ROSLYN,18.3,-113.2,1992-09-15 12:00:00
EP201992,             ROSLYN,18.4,-113.5,1992-09-15 18:00:00
EP201992,             ROSLYN,18.5,-114.0,1992-09-16 00:00:00
EP201992,             ROSLYN,18.7,-115.0,1992-09-16 06:00:00
EP201992,             ROSLYN,18.9,-116.4,1992-09-16 12:00:00
EP201992,             ROSLYN,19.2,-117.8,1992-09-16 18:00:00
EP201992,             ROSLYN,19.5,-119.2,1992-09-17 00:00:00
EP201992,             ROSLYN,19.7,-120.6,1992-09-17 06:00:00
EP201992,             ROSLYN,19.4,-121.9,1992-09-17 12:00:00
EP201992,             ROSLYN,19.2,-123.0,1992-09-17 18:00:00
EP201992,             ROSLYN,19.0,-124.1,1992-09-18 00:00:00
EP201992,             ROSLYN,19.2,-125.0,1992-09-18 06:00:00
EP201992,             ROSLYN,19.3,-125.7,1992-09-18 12:00:00
EP201992,             ROSLYN,19.4,-126.3,1992-09-18 18:00:00
EP201992,             ROSLYN,19.5,-126.9,1992-09-19 00:00:00
EP201992,             ROSLYN,19.5,-127.5,1992-09-19 06:00:00
EP201992,             ROSLYN,19.5,-128.0,1992-09-19 12:00:00
EP201992,             ROSLYN,19.6,-128.4,1992-09-19 18:00:00
EP201992,             ROSLYN,19.7,-128.8,1992-09-20 00:00:00
EP201992,             ROSLYN,19.7,-129.2,1992-09-20 06:00:00
EP201992,             ROSLYN,19.8,-129.5,1992-09-20 12:00:00
EP201992,             ROSLYN,19.7,-129.8,1992-09-20 18:00:00
EP201992,             ROSLYN,19.6,-130.1,1992-09-21 00:00:00
EP201992,             ROSLYN,19.5,-130.4,1992-09-21 06:00:00
EP201992,             ROSLYN,19.4,-130.7,1992-09-21 12:00:00
EP201992,             ROSLYN,19.3,-131.1,1992-09-21 18:00:00
EP201992,             ROSLYN,19.2,-131.5,1992-09-22 00:00:00
EP201992,             ROSLYN,19.1,-132.0,1992-09-22 06:00:00
EP201992,             ROSLYN,19.0,-132.5,1992-09-22 12:00:00
EP201992,             ROSLYN,19.0,-133.0,1992-09-22 18:00:00
EP201992,             ROSLYN,19.0,-133.8,1992-09-23 00:00:00
EP201992,             ROSLYN,18.9,-134.8,1992-09-23 06:00:00
EP201992,             ROSLYN,18.8,-135.9,1992-09-23 12:00:00
EP201992,             ROSLYN,18.5,-137.1,1992-09-23 18:00:00
EP201992,             ROSLYN,18.3,-138.2,1992-09-24 00:00:00
EP201992,             ROSLYN,18.3,-139.3,1992-09-24 06:00:00
EP201992,             ROSLYN,18.3,-140.5,1992-09-24 12:00:00
EP201992,             ROSLYN,18.2,-141.9,1992-09-24 18:00:00
EP201992,             ROSLYN,18.2,-143.2,1992-09-25 00:00:00
EP201992,             ROSLYN,18.2,-143.8,1992-09-25 06:00:00
EP201992,             ROSLYN,18.4,-144.9,1992-09-25 12:00:00
EP201992,             ROSLYN,18.4,-145.3,1992-09-25 18:00:00
EP201992,             ROSLYN,18.4,-145.7,1992-09-26 00:00:00
EP201992,             ROSLYN,18.3,-146.9,1992-09-26 06:00:00
EP201992,             ROSLYN,18.3,-147.4,1992-09-26 12:00:00
EP201992,             ROSLYN,18.3,-148.2,1992-09-26 18:00:00
EP201992,             ROSLYN,18.1,-150.0,1992-09-27 00:00:00
EP201992,             ROSLYN,18.1,-150.0,1992-09-27 06:00:00
EP201992,             ROSLYN,18.2,-150.3,1992-09-27 12:00:00
EP201992,             ROSLYN,18.3,-150.2,1992-09-27 18:00:00
EP201992,             ROSLYN,18.6,-149.6,1992-09-28 00:00:00
EP201992,             ROSLYN,18.6,-150.1,1992-09-28 06:00:00
EP201992,             ROSLYN,18.9,-150.0,1992-09-28 12:00:00
EP201992,             ROSLYN,19.2,-149.5,1992-09-28 18:00:00
EP201992,             ROSLYN,19.4,-149.2,1992-09-29 00:00:00
EP201992,             ROSLYN,19.6,-148.7,1992-09-29 06:00:00
EP201992,             ROSLYN,19.7,-148.5,1992-09-29 12:00:00
EP201992,             ROSLYN,19.8,-147.9,1992-09-29 18:00:00
EP201992,             ROSLYN,20.0,-147.2,1992-09-30 00:00:00
EP201992,             ROSLYN,20.2,-147.0,1992-09-30 06:00:00
EP201992,             ROSLYN,20.9,-146.6,1992-09-30 12:00:00
EP201992,             ROSLYN,21.5,-146.5,1992-09-30 18:00:00
EP211992,            SEYMOUR,16.9,-107.7,1992-09-17 12:00:00
EP211992,            SEYMOUR,17.8,-108.3,1992-09-17 18:00:00
EP211992,            SEYMOUR,18.6,-109.1,1992-09-18 00:00:00
EP211992,            SEYMOUR,19.1,-110.1,1992-09-18 06:00:00
EP211992,            SEYMOUR,19.4,-110.9,1992-09-18 12:00:00
EP211992,            SEYMOUR,19.6,-111.8,1992-09-18 18:00:00
EP211992,            SEYMOUR,19.9,-112.4,1992-09-19 00:00:00
EP211992,            SEYMOUR,20.2,-112.8,1992-09-19 06:00:00
EP211992,            SEYMOUR,20.5,-113.0,1992-09-19 12:00:00
EP211992,            SEYMOUR,21.0,-113.3,1992-09-19 18:00:00
EP211992,            SEYMOUR,21.4,-113.5,1992-09-20 00:00:00
EP211992,            SEYMOUR,21.9,-113.9,1992-09-20 06:00:00
EP211992,            SEYMOUR,22.3,-114.3,1992-09-20 12:00:00
EP211992,            SEYMOUR,22.7,-114.7,1992-09-20 18:00:00
EP211992,            SEYMOUR,23.1,-115.0,1992-09-21 00:00:00
EP211992,            SEYMOUR,23.4,-115.5,1992-09-21 06:00:00
EP211992,            SEYMOUR,23.5,-116.1,1992-09-21 12:00:00
EP211992,            SEYMOUR,23.6,-116.6,1992-09-21 18:00:00
EP211992,            SEYMOUR,23.7,-117.4,1992-09-22 00:00:00
EP211992,            SEYMOUR,23.8,-118.1,1992-09-22 06:00:00
EP211992,            SEYMOUR,23.8,-118.7,1992-09-22 12:00:00
EP211992,            SEYMOUR,24.0,-119.3,1992-09-22 18:00:00
EP211992,            SEYMOUR,24.3,-119.9,1992-09-23 00:00:00
EP211992,            SEYMOUR,24.4,-120.4,1992-09-23 06:00:00
EP211992,            SEYMOUR,24.5,-120.9,1992-09-23 12:00:00
EP211992,            SEYMOUR,24.5,-121.4,1992-09-23 18:00:00
EP211992,            SEYMOUR,24.3,-121.8,1992-09-24 00:00:00
EP211992,            SEYMOUR,24.1,-122.1,1992-09-24 06:00:00
EP211992,            SEYMOUR,23.7,-122.5,1992-09-24 12:00:00
EP211992,            SEYMOUR,23.1,-122.9,1992-09-24 18:00:00
EP211992,            SEYMOUR,22.6,-123.3,1992-09-25 00:00:00
EP211992,            SEYMOUR,22.2,-123.8,1992-09-25 06:00:00
EP211992,            SEYMOUR,21.8,-124.3,1992-09-25 12:00:00
EP211992,            SEYMOUR,21.6,-124.7,1992-09-25 18:00:00
EP211992,            SEYMOUR,21.6,-125.2,1992-09-26 00:00:00
EP211992,            SEYMOUR,21.5,-125.7,1992-09-26 06:00:00
EP211992,            SEYMOUR,21.5,-126.3,1992-09-26 12:00:00
EP211992,            SEYMOUR,21.6,-127.0,1992-09-26 18:00:00
EP211992,            SEYMOUR,22.1,-127.6,1992-09-27 00:00:00
EP211992,            SEYMOUR,23.0,-128.3,1992-09-27 06:00:00
EP221992,               TINA,10.4,-98.5,1992-09-17 12:00:00
EP221992,               TINA,10.5,-99.1,1992-09-17 18:00:00
EP221992,               TINA,10.6,-99.6,1992-09-18 00:00:00
EP221992,               TINA,10.6,-100.1,1992-09-18 06:00:00
EP221992,               TINA,10.7,-100.6,1992-09-18 12:00:00
EP221992,               TINA,10.8,-101.3,1992-09-18 18:00:00
EP221992,               TINA,10.9,-102.0,1992-09-19 00:00:00
EP221992,               TINA,10.9,-102.6,1992-09-19 06:00:00
EP221992,               TINA,10.9,-103.2,1992-09-19 12:00:00
EP221992,               TINA,10.9,-103.8,1992-09-19 18:00:00
EP221992,               TINA,10.9,-104.4,1992-09-20 00:00:00
EP221992,               TINA,11.0,-105.1,1992-09-20 06:00:00
EP221992,               TINA,11.2,-105.9,1992-09-20 12:00:00
EP221992,               TINA,11.4,-106.4,1992-09-20 18:00:00
EP221992,               TINA,11.5,-106.7,1992-09-21 00:00:00
EP221992,               TINA,11.7,-107.0,1992-09-21 06:00:00
EP221992,               TINA,11.8,-107.3,1992-09-21 12:00:00
EP221992,               TINA,11.9,-107.5,1992-09-21 18:00:00
EP221992,               TINA,12.1,-107.7,1992-09-22 00:00:00
EP221992,               TINA,12.3,-107.9,1992-09-22 06:00:00
EP221992,               TINA,12.4,-108.3,1992-09-22 12:00:00
EP221992,               TINA,12.3,-108.8,1992-09-22 18:00:00
EP221992,               TINA,12.3,-109.1,1992-09-23 00:00:00
EP221992,               TINA,12.3,-109.4,1992-09-23 06:00:00
EP221992,               TINA,12.3,-109.7,1992-09-23 12:00:00
EP221992,               TINA,12.4,-109.9,1992-09-23 18:00:00
EP221992,               TINA,12.6,-110.0,1992-09-24 00:00:00
EP221992,               TINA,12.8,-109.9,1992-09-24 06:00:00
EP221992,               TINA,13.1,-109.7,1992-09-24 12:00:00
EP221992,               TINA,13.5,-109.5,1992-09-24 18:00:00
EP221992,               TINA,14.0,-109.0,1992-09-25 00:00:00
EP221992,               TINA,14.7,-108.6,1992-09-25 06:00:00
EP221992,               TINA,15.4,-108.3,1992-09-25 12:00:00
EP221992,               TINA,16.2,-107.8,1992-09-25 18:00:00
EP221992,               TINA,16.9,-107.6,1992-09-26 00:00:00
EP221992,               TINA,17.5,-107.5,1992-09-26 06:00:00
EP221992,               TINA,17.8,-107.7,1992-09-26 12:00:00
EP221992,               TINA,18.1,-107.9,1992-09-26 18:00:00
EP221992,               TINA,18.4,-108.3,1992-09-27 00:00:00
EP221992,               TINA,18.4,-108.6,1992-09-27 06:00:00
EP221992,               TINA,18.3,-108.9,1992-09-27 12:00:00
EP221992,               TINA,18.1,-109.3,1992-09-27 18:00:00
EP221992,               TINA,17.8,-109.6,1992-09-28 00:00:00
EP221992,               TINA,17.6,-110.0,1992-09-28 06:00:00
EP221992,               TINA,17.3,-110.5,1992-09-28 12:00:00
EP221992,               TINA,17.1,-111.2,1992-09-28 18:00:00
EP221992,               TINA,17.0,-111.9,1992-09-29 00:00:00
EP221992,               TINA,16.9,-112.7,1992-09-29 06:00:00
EP221992,               TINA,17.0,-113.6,1992-09-29 12:00:00
EP221992,               TINA,17.0,-114.6,1992-09-29 18:00:00
EP221992,               TINA,17.1,-115.5,1992-09-30 00:00:00
EP221992,               TINA,17.2,-116.6,1992-09-30 06:00:00
EP221992,               TINA,17.3,-117.7,1992-09-30 12:00:00
EP221992,               TINA,17.4,-118.8,1992-09-30 18:00:00
EP221992,               TINA,17.4,-120.0,1992-10-01 00:00:00
EP221992,               TINA,17.5,-121.1,1992-10-01 06:00:00
EP221992,               TINA,17.4,-122.1,1992-10-01 12:00:00
EP221992,               TINA,17.5,-123.0,1992-10-01 18:00:00
EP221992,               TINA,17.5,-123.7,1992-10-02 00:00:00
EP221992,               TINA,17.7,-124.3,1992-10-02 06:00:00
EP221992,               TINA,17.9,-124.9,1992-10-02 12:00:00
EP221992,               TINA,18.1,-125.4,1992-10-02 18:00:00
EP221992,               TINA,18.5,-125.8,1992-10-03 00:00:00
EP221992,               TINA,18.8,-126.1,1992-10-03 06:00:00
EP221992,               TINA,19.3,-126.4,1992-10-03 12:00:00
EP221992,               TINA,19.7,-126.9,1992-10-03 18:00:00
EP221992,               TINA,20.2,-127.4,1992-10-04 00:00:00
EP221992,               TINA,20.6,-127.9,1992-10-04 06:00:00
EP221992,               TINA,21.0,-128.4,1992-10-04 12:00:00
EP221992,               TINA,21.4,-128.9,1992-10-04 18:00:00
EP221992,               TINA,21.7,-129.4,1992-10-05 00:00:00
EP221992,               TINA,22.0,-129.8,1992-10-05 06:00:00
EP221992,               TINA,22.2,-130.0,1992-10-05 12:00:00
EP221992,               TINA,22.3,-130.3,1992-10-05 18:00:00
EP221992,               TINA,22.5,-130.7,1992-10-06 00:00:00
EP221992,               TINA,22.7,-131.0,1992-10-06 06:00:00
EP221992,               TINA,22.9,-131.4,1992-10-06 12:00:00
EP221992,               TINA,23.1,-131.7,1992-10-06 18:00:00
EP221992,               TINA,23.2,-131.9,1992-10-07 00:00:00
EP221992,               TINA,23.3,-132.2,1992-10-07 06:00:00
EP221992,               TINA,23.4,-132.4,1992-10-07 12:00:00
EP221992,               TINA,23.4,-132.7,1992-10-07 18:00:00
EP221992,               TINA,23.6,-133.3,1992-10-08 00:00:00
EP221992,               TINA,23.7,-134.0,1992-10-08 06:00:00
EP221992,               TINA,23.7,-134.7,1992-10-08 12:00:00
EP221992,               TINA,23.8,-135.6,1992-10-08 18:00:00
EP221992,               TINA,23.8,-136.6,1992-10-09 00:00:00
EP221992,               TINA,23.7,-137.8,1992-10-09 06:00:00
EP221992,               TINA,23.8,-139.0,1992-10-09 12:00:00
EP221992,               TINA,24.0,-140.1,1992-10-09 18:00:00
EP221992,               TINA,24.5,-141.0,1992-10-10 00:00:00
EP221992,               TINA,25.3,-141.9,1992-10-10 06:00:00
EP221992,               TINA,26.5,-142.5,1992-10-10 12:00:00
EP221992,               TINA,27.6,-142.9,1992-10-10 18:00:00
EP221992,               TINA,28.9,-142.9,1992-10-11 00:00:00
EP221992,               TINA,30.1,-143.0,1992-10-11 06:00:00
EP221992,               TINA,31.5,-143.0,1992-10-11 12:00:00
EP221992,               TINA,33.0,-143.0,1992-10-11 18:00:00
EP231992,             VIRGIL,13.5,-100.4,1992-10-01 06:00:00
EP231992,             VIRGIL,13.9,-100.7,1992-10-01 12:00:00
EP231992,             VIRGIL,14.4,-101.1,1992-10-01 18:00:00
EP231992,             VIRGIL,14.8,-101.6,1992-10-02 00:00:00
EP231992,             VIRGIL,15.1,-102.1,1992-10-02 06:00:00
EP231992,             VIRGIL,15.4,-102.5,1992-10-02 12:00:00
EP231992,             VIRGIL,15.6,-102.6,1992-10-02 18:00:00
EP231992,             VIRGIL,15.9,-102.6,1992-10-03 00:00:00
EP231992,             VIRGIL,16.3,-102.7,1992-10-03 06:00:00
EP231992,             VIRGIL,16.7,-102.6,1992-10-03 12:00:00
EP231992,             VIRGIL,17.3,-102.7,1992-10-03 18:00:00
EP231992,             VIRGIL,18.1,-103.2,1992-10-04 00:00:00
EP231992,             VIRGIL,18.3,-103.5,1992-10-04 03:00:00
EP231992,             VIRGIL,18.6,-103.7,1992-10-04 06:00:00
EP231992,             VIRGIL,19.2,-104.2,1992-10-04 12:00:00
EP231992,             VIRGIL,19.6,-104.5,1992-10-04 18:00:00
EP231992,             VIRGIL,19.9,-104.8,1992-10-05 00:00:00
EP231992,             VIRGIL,20.0,-105.3,1992-10-05 06:00:00
EP231992,             VIRGIL,20.2,-106.1,1992-10-05 12:00:00
EP231992,             VIRGIL,20.6,-107.6,1992-10-05 18:00:00
EP241992,           WINIFRED,11.0,-97.0,1992-10-06 12:00:00
EP241992,           WINIFRED,11.7,-98.4,1992-10-06 18:00:00
EP241992,           WINIFRED,12.2,-99.8,1992-10-07 00:00:00
EP241992,           WINIFRED,12.5,-100.9,1992-10-07 06:00:00
EP241992,           WINIFRED,12.9,-101.5,1992-10-07 12:00:00
EP241992,           WINIFRED,13.4,-102.0,1992-10-07 18:00:00
EP241992,           WINIFRED,13.9,-102.4,1992-10-08 00:00:00
EP241992,           WINIFRED,14.4,-102.9,1992-10-08 06:00:00
EP241992,           WINIFRED,14.9,-103.3,1992-10-08 12:00:00
EP241992,           WINIFRED,15.4,-103.6,1992-10-08 18:00:00
EP241992,           WINIFRED,16.0,-104.0,1992-10-09 00:00:00
EP241992,           WINIFRED,16.7,-104.2,1992-10-09 06:00:00
EP241992,           WINIFRED,17.5,-104.3,1992-10-09 12:00:00
EP241992,           WINIFRED,18.6,-104.4,1992-10-09 18:00:00
EP241992,           WINIFRED,19.1,-104.3,1992-10-09 20:30:00
EP241992,           WINIFRED,20.0,-103.7,1992-10-10 00:00:00
EP241992,           WINIFRED,21.7,-102.4,1992-10-10 06:00:00
EP251992,             XAVIER,10.2,-106.6,1992-10-13 18:00:00
EP251992,             XAVIER,10.2,-107.6,1992-10-14 00:00:00
EP251992,             XAVIER,10.3,-108.7,1992-10-14 06:00:00
EP251992,             XAVIER,10.2,-110.0,1992-10-14 12:00:00
EP251992,             XAVIER,10.2,-111.3,1992-10-14 18:00:00
EP251992,             XAVIER,10.3,-112.5,1992-10-15 00:00:00
EP261992,            YOLANDA,10.8,-107.2,1992-10-15 18:00:00
EP261992,            YOLANDA,10.9,-109.2,1992-10-16 00:00:00
EP261992,            YOLANDA,10.9,-111.1,1992-10-16 06:00:00
EP261992,            YOLANDA,11.2,-113.1,1992-10-16 12:00:00
EP261992,            YOLANDA,11.5,-115.0,1992-10-16 18:00:00
EP261992,            YOLANDA,12.0,-116.9,1992-10-17 00:00:00
EP261992,            YOLANDA,12.5,-118.8,1992-10-17 06:00:00
EP261992,            YOLANDA,13.0,-120.7,1992-10-17 12:00:00
EP261992,            YOLANDA,13.6,-122.6,1992-10-17 18:00:00
EP261992,            YOLANDA,14.2,-124.5,1992-10-18 00:00:00
EP261992,            YOLANDA,14.6,-126.3,1992-10-18 06:00:00
EP261992,            YOLANDA,15.1,-127.9,1992-10-18 12:00:00
EP261992,            YOLANDA,15.7,-129.2,1992-10-18 18:00:00
EP261992,            YOLANDA,16.2,-130.3,1992-10-19 00:00:00
EP261992,            YOLANDA,16.8,-131.4,1992-10-19 06:00:00
EP261992,            YOLANDA,17.5,-132.4,1992-10-19 12:00:00
EP261992,            YOLANDA,18.2,-133.3,1992-10-19 18:00:00
EP261992,            YOLANDA,18.9,-134.1,1992-10-20 00:00:00
EP261992,            YOLANDA,19.2,-134.5,1992-10-20 06:00:00
EP261992,            YOLANDA,19.3,-134.7,1992-10-20 12:00:00
EP261992,            YOLANDA,19.2,-135.0,1992-10-20 18:00:00
EP261992,            YOLANDA,19.0,-135.2,1992-10-21 00:00:00
EP261992,            YOLANDA,18.3,-135.7,1992-10-21 06:00:00
EP261992,            YOLANDA,17.3,-136.3,1992-10-21 12:00:00
EP261992,            YOLANDA,16.5,-137.3,1992-10-21 18:00:00
EP261992,            YOLANDA,16.3,-138.5,1992-10-22 00:00:00
EP261992,            YOLANDA,16.2,-140.2,1992-10-22 06:00:00
EP261992,            YOLANDA,16.2,-141.8,1992-10-22 12:00:00
EP271992,               ZEKE,12.6,-111.4,1992-10-25 12:00:00
EP271992,               ZEKE,13.1,-112.3,1992-10-25 18:00:00
EP271992,               ZEKE,13.4,-113.1,1992-10-26 00:00:00
EP271992,               ZEKE,13.8,-113.8,1992-10-26 06:00:00
EP271992,               ZEKE,14.3,-114.6,1992-10-26 12:00:00
